id,bookTitle,page,pageLoc,type,bookID,bookPg,bookType,anchorText,itemType,date,author,language
157,Phèdre,26,a,Quotation,https://derridas-margins.princeton.edu/titles/215/,(278a)94,Book,"l'écriture de la vérité dans l'í¢me, opposée par le *Phèdre* (278 a) à la mauvaise écriture (à l'écriture au sens Œ‚ŒæpropreŒæŒé et courant, à l'écriture Œ‚ŒæsensibleŒæŒé, Œ‚Œædans l'espaceŒæŒé)",book,1961,Plato,fr
157,Phèdre,26,a,Quotation,https://derridas-margins.princeton.edu/titles/214/,(278a)289,Book,"l'écriture de la vérité dans l'í¢me, opposée par le *Phèdre* (278 a) à la mauvaise écriture (à l'écriture au sens Œ‚ŒæpropreŒæŒé et courant, à l'écriture Œ‚ŒæsensibleŒæŒé, Œ‚Œædans l'espaceŒæŒé)",book,1961,Plato,fr
157,Phèdre,50,c,Citation,https://derridas-margins.princeton.edu/titles/215/,88,Book,Le mal d'écriture vient du dehors (à_î‘_“_‘Ÿ‘µ‘_) disait déjà le *Phèdre* (275 a).,book,1961,Plato,fr
157,Phèdre,50,c,Citation,https://derridas-margins.princeton.edu/titles/214/,287,Book,Le mal d'écriture vient du dehors (à_î‘_“_‘Ÿ‘µ‘_) disait déjà le *Phèdre* (275 a).,book,1961,Plato,fr
157,Phèdre,57,b,Quotation,https://derridas-margins.princeton.edu/titles/215/,,Book,"Soi-disant langage mais parole leurrée de se croire toute vive, et violente de n'íÈtre Œ‚Œæcapable de se défendreŒæŒé (‘Ç“ƒ‘_‘±“‹à_Ÿ“‰ ‘_à__‘_ à_ó‘_àË_‘_‘±‘_ à_ï‘±“ƒ“‹àË‡) qu'en chassant l'autre et d'abord *son* autre, le précipitant *dehors* et *en bas* sous le nom d'écriture.",book,1961,Plato,fr
157,Phèdre,395,b,Quotation,https://derridas-margins.princeton.edu/titles/214/,287-289,Book,,book,1961,Plato,fr
158,Phénoménologie de la perception,211,g,Footnote,https://derridas-margins.princeton.edu/titles/231/,,Book,"Le lieu ou les lieux de la sexualité ne disparaissent-ils pas dans l'analyse d'un comportement global, telle que la recommande StarobinskiŒæ: Œ‚ Le comportement érotique n'est pas une donnée fragmentaireŒæ: il est une manifestation de l'individu total, et c'est comme tel qu'il doit íÈtre analysé. Que ce soit pour le négliger ou pour en faire un sujet d'étude privilégié, on ne peut limiter l'exhibitionnisme à la Œ‚ŒæsphèreŒæŒé sexuelleŒæ: la personnalité entière s'y révèle, avec quelques-uns de ses Œ‚Œæchoix existentielsŒæŒé fondamentauxŒæŒé. (*La transparence et l'obstacle*, pp. 210-211. Une note nous renvoie à la *Phénoménologie de la perception* de Merleau-Ponty).",book,1945,Merleau-Ponty,fr
159,Philosophie der Symbolischen Formen,152,d,Footnote,https://derridas-margins.princeton.edu/titles/129/,150,Book,"Cassirer n'hésite pas à affirmer que Rousseau a Œ‚ŒæreprisŒæŒé dans l'*Essai* les théories de Vico sur le langage (*Philosophie der symbolischen Formen*, I, I, 4).",book,1953,"Cassirer, Ernst",en
160,Polygraphia nova et universalis ex combinatoria arte detecta,108,d,Citation,https://derridas-margins.princeton.edu/titles/27/,,Book,"C'est le préjugé Œ‚ŒæchinoisŒæŒéŒæ: tous les projets philosophiques d'écriture et de langage universels, pasilalie, polygraphie, pasigraphie, appelés par Descartes, esquissés par le P. Kircher, Wilkins, Leibniz, etc., encouragèrent à voir dans l'écriture chinoise, qu'on découvrait alors, un modèle de langue philosophique ainsi soustrait à l'histoire. Telle est en tout cas la *fonction* du modèle chinois dans les projets de Leibniz.",book,1663,"Kircher, Athanasius",la
161,Principes de phonologie,62,b,Footnote,https://derridas-margins.princeton.edu/titles/14/,2,Book,"Œ‚ŒæLa face signifiante de la langue ne peut consister qu'en des règles d'après lesquelles est ordonnée la face phonique de l'acte de parole.ŒæŒé Troubetzkoy, *Principes de phonologie*, tr. fr., p. 2.",NA,1939,"Troubetzkoy, Nikolai ",fr
162,Principles of Phenomenology,68,b,Citation,https://derridas-margins.princeton.edu/titles/216/,,Book,"Œ‚ŒæLa science de la sémiotique a trois branches. La première est nommée par Duns Scot *grammatica speculativa*. Nous pourrions l'appeler *grammaire pure*. Elle a pour tí¢che de déterminer ce qui doit íÈtre vrai du representamen utilisé par tout esprit scientifique pour qu'il puisse exprimer un sens quelconque (*any meaning*). La seconde est la logique proprement dite. C'est la science de ce qui est quasi nécessairement vrai des representamina de toute intelligence scientifique pour qu'elle puisse avoir un *objet* quelconque, c'est-à-dire íÈtre vraie. En d'autres termes, la logique proprement dite est la science formelle des conditions de la vérité des représentations. La troisième branche, je l'appellerais, en imitant la manière de Kant lorsqu'il restaure de vieilles associations de mots en instituant une nomenclature pour des conceptions nouvelles, *rhétorique pure*. Elle a pour tí¢che de déterminer les lois selon lesquelles, dans toute intelligence scientifique, un signe donne naissance à un autre signe, et plus spécialement selon lesquelles une pensée en engendre une autre.ŒæŒé",bookSection,1955,"Peirce, Charles Sanders",en
162,Principles of Phenomenology,69,a,Quotation,https://derridas-margins.princeton.edu/titles/216/,93,Book,On peut lire dans les *Principles of phenomenology* que Œ‚ l'idée de *manifestation* est l'idée d'un signeŒæŒé.,bookSection,1955,"Peirce, Charles Sanders",en
163,Prodromus Coptus sive Aegyptiacus,115,b,Quotation,https://derridas-margins.princeton.edu/titles/85/,260,Book,"Œ‚ŒæLes hiéroglyphes, lit-on dans le *Prodromus*, sont bien une écriture, mais non l'écriture composée de lettres, mots et parties du discours déterminées dont nous usons en général. Ils sont une écriture beaucoup plus excellente, plus sublime et plus proche des abstractions, qui, par tel enchaí¬nement ingénieux des symboles, ou son équivalent, propose *d'un seul coup* (uno intuitu) à l'intelligence du sage un raisonnement complexe, des notions élevées, ou quelque mystère insigne caché dans le sein de la nature ou de la DivinitéŒæŒé.",book,1636,"Kircher, Athanasius",la
164,Profession de foi du vicaire Savoyard,29,d,Quotation,https://derridas-margins.princeton.edu/titles/111/,,Book,"Œ‚ŒæJ'ai donc refermé tous les livres. Il en est un seul ouvert à tous les yeux, c'est celui de la nature. C'est dans ce grand et sublime livre que j'apprends à servir et adorer son auteur.ŒæŒé",book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,d,Quotation,https://derridas-margins.princeton.edu/titles/130/,159p,Book,"Œ‚ŒæJ'ai donc refermé tous les livres. Il en est un seul ouvert à tous les yeux, c'est celui de la nature. C'est dans ce grand et sublime livre que j'apprends à servir et adorer son auteur.ŒæŒé",book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,188,d,Quotation,https://derridas-margins.princeton.edu/titles/130/,159,Book,Œ‚ŒæJ'ai refermé tous les livresäó_ŒæŒé,book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/111/,589,Book,"Œ‚ŒæLa conscience est la voix de l'í¢me, les passions sont la voix du corpsŒæŒé",book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/111/,594,Book,"Œ‚ŒæLa conscience est la voix de l'í¢me, les passions sont la voix du corpsŒæŒé",book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,c,Quotation,https://derridas-margins.princeton.edu/titles/130/,51,Book,Œ‚ŒæOn eíét dit que la nature étalait à nos yeux toute sa magnificence pour en offrir le texte à nos entretiensäó_ Œé,book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,c,Quotation,https://derridas-margins.princeton.edu/titles/111/,565,Book,Œ‚ŒæOn eíét dit que la nature étalait à nos yeux toute sa magnificence pour en offrir le texte à nos entretiensäó_ Œé,book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,b,Quotation,https://derridas-margins.princeton.edu/titles/130/,97,Book,"Œ‚ŒæPlus je rentre en moi, plus je me consulte, et plus je lis ces mots écrits dans mon í¢meŒæ: sois juste et tu seras heureuxäó_ Je ne tire point ces règles des principes d'une haute philosophie, mais je les trouve au fond de mon cÅñur écrites par la nature en caractères ineffaí_ables. Œé",book,1762,"Rousseau, Jean-Jacques",fr
164,Profession de foi du vicaire Savoyard,29,a,Quotation,https://derridas-margins.princeton.edu/titles/130/,107,Book,"Œ‚ŒæPlus je rentre en moi, plus je me consulte, et plus je lis ces mots écrits dans mon í¢meŒæ: sois juste et tu seras heureuxäó_ Je ne tire point ces règles des principes d'une haute philosophie, mais je les trouve au fond de mon cÅñur écrites par la nature en caractères ineffaí_ables. Œé",book,1762,"Rousseau, Jean-Jacques",fr
165,Projet de Constitution pour la Corse,401,i,Footnote,https://derridas-margins.princeton.edu/titles/218/,948,Book,"Œ‚ŒæJe ne sais comment cela se fait, mais je sais bien que les opérations dont l'on tient le plus de registres et de livres de comptes sont précisément celles oí_ l'on friponne le plus.ŒæŒé",bookSection,1762,"Rousseau, Jean-Jacques",fr
165,Projet de Constitution pour la Corse,409,b,Footnote,https://derridas-margins.princeton.edu/titles/218/,911-912,Book,"Œ‚ŒæToutefois, si l'on ne peut réduire l'Etat à de justes bornes, il reste encore une ressourceŒæ; c'est de n'y point souffrir de capitale, de faire siéger le Gouvernement alternativement dans chaque ville, et d'y rassembler aussi tour à tour les états du paysŒæŒé (p. 427).",bookSection,1762,"Rousseau, Jean-Jacques",fr
166,Prolegomena to a Theory of Language,85,b,Footnote,https://derridas-margins.princeton.edu/titles/131/,8,Book,"*Omkring*, p. 9, (tr. angl. *Prolegomena*, p. 8).",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,82,a,Quotation,https://derridas-margins.princeton.edu/titles/131/,103,Book,"Œ‚ŒæEn outre, on ne sait jamais en toute certitude ce qui est dérivé et ce qui ne l'est pasŒæ; nous ne devons pas oublier que la découverte de l'écriture alphabétique est cachée dans la préhistoire (B. Russell a tout à fait raison d'attirer notre attention sur le fait que nous n'avons aucun moyen de décider si la plus ancienne forme de l'expression humaine est écriture ou parole), si bien que l'affirmation selon laquelle elle repose sur une analyse phonétique ne constitue que l'une des hypothèses diachroniquesŒæ; elle aurait pu aussi bien reposer sur une analyse formelle de la structure linguistique. Mais en tout cas, comme le reconnaí¬t la linguistique moderne, les considérations diachroniques ne sont pas pertinentes pour la description synchroniqueŒæŒé (pp. 104-105).",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,86,b,Quotation,https://derridas-margins.princeton.edu/titles/131/,,Book,"Œ‚ŒæSans cela, le progrès décisif accompli par un formalisme respectueux de l'originalité de son objet, du Œ‚Œæsystème immanent de ses objetsŒæŒé, est guetté par l'objectivisme scientiste.",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,86,a,Quotation,https://derridas-margins.princeton.edu/titles/131/,14,Book,"Ainsi, par exemple, l'expérience dont Œ‚Œæla théorie, dit Hjelmslev, doit íÈtre indépendanteŒæŒé n'est pas le tout de l'expérience.",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,85,e,Footnote,https://derridas-margins.princeton.edu/titles/131/,11,Book,"Ce qui n'empíÈche pas Hjelmslev de Œ‚ s'aventurer à appeler Œé son principe directeur un Œ‚ principe empirique Œé (p. 12, tr. angl. p. 11). Œ‚ŒæMais, ajoute-t-il, nous sommes tout príÈt à abandonner ce nom si l'investigation épistémologique montre qu'il est impropre. De notre point de vue, c'est une simple question de terminologie qui n'affecte pas le maintien du principe.ŒæŒé",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,84,a,Footnote,https://derridas-margins.princeton.edu/titles/131/,114,Book,"Et déjà, de manière très programmatique, dans les *Prolégomènes* (tr. angl. p. 114-115). Cf. aussi Ad. Stender Petersen, *Esquisse d'une théorie structurale de la littérature*Œæ; et Svend Johansen, *La notion de signe dans la glossématique et dans l'esthétique*, in *Travaux du Cercle linguistique de Copenhague*, vol. V, 1949.",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,81,b,Quotation,https://derridas-margins.princeton.edu/titles/131/,103-104,Book,"Hjelmslev critique l'idée d'un langage *naturellement* lié à la substance d'expression phonique. C'est à tort que l'on a jusqu'ici Œ‚Œæsupposé que la substance-expression d'un langage parlé devait consister exclusivement en ""sons""ŒæŒé.

Œ‚ŒæAinsi, comme l'ont fait en particulier remarquer E. et K. Zwirner, on n'a pas tenu compte du fait que le discours est accompagné, que certaines composantes du discours peuvent íÈtre remplacées par le geste, et qu'en réalité, comme le disent E. et K. Zwirner, ce ne sont pas seulement les prétendus organes de la parole (gorge, bouche et nez) qui participent à läó»activité du langage ""naturel"" mais presque tout l'ensemble des muscles striés. En outre, il est possible de remplacer la substance habituelle des gestes-et-sons par toute autre substance appropriée dans d'autres circonstances extérieures. Ainsi la míÈme forme linguistique peut aussi íÈtre manifestée dans l'écriture, comme cela se produit dans la notation phonétique ou phonématique et dans les orthographes dites phonétiques, comme par exemple le danois. Voilà une substance ""graphique"" qui s'adresse exclusivement à l'Åñil et qui n'exige pas d'íÈtre transposée en ""substance"" phonétique pour íÈtre saisie ou comprise. Et cette ""substance"" graphique peut íÈtre, précisément du point de vue de la substance, de différentes sortes.ŒæŒé",book,1963,"Hjelmslev, Louis Trolle",en
166,Prolegomena to a Theory of Language,83,a,Quotation,https://derridas-margins.princeton.edu/titles/131/,105,Book,Hjelmslev reconnaí¬t qu'une Œ‚Œæanalyse de l'écriture ne tenant pas compte du son n'a pas encore été entrepriseŒæŒé (p. 105).,book,1963,"Hjelmslev, Louis Trolle",en
167,Prononciation,408,a,Quotation,https://derridas-margins.princeton.edu/titles/157/,1249-1250,Book,"Œ‚Œæ... la langue en se perfectionnant dans les livres s'altère dans le discours. Elle est plus claire quand on écrit, plus sourde quand on parle, la syntaxe s'épure et l'harmonie se perd, la langue franí_aise devient de jour en jour plus philosophique et moins éloquente, bientíÇt elle ne sera plus bonne qu'à lire et tout son prix sera dans les bibliothèques. La raison de cet abus est comme je l'ai dit ailleurs [dans le dernier chapitre de *l'Essai*], dans la forme qu'ont prise les gouvernements et qui fait qu'on n'a plus rien à dire au peuple que les choses du monde qui le touchent le moins et qu'il se soucie le moins d'entendre, des sermons, des discours académiquesŒæŒé (Fragment sur la *Prononciation*, pp. 1249-1250).",bookSection,1961,"Rousseau, Jean-Jacques",fr
